abn,name,category,entity_type,entity_status,sources,state,postcode,registration_date,age_years,gst_registered,gst_effective_from,is_current_entity,acn,main_trading_name,phone,email,business_url,found_at_url,google_places_id,google_formatted_name,google_phone,google_website,google_formatted_addr,google_primary_type,google_types,google_rating,google_rating_count,updated_at
91111216365,Modelling Academy,"",Australian Private Company,Active,ABR-Search,VIC,3121,2013-07-01 00:00:00,12,true,2013-07-01 00:00:00,true,111216365,AUSTRALIAN ACADEMY OF MODELLING PTY LTD,"","","","",places/ChIJ7RIUNHxC1moRb0xJN1Beh1g,Australian Academy of Modelling,+61 1300 249 745,https://australianacademyofmodelling.com.au/,"Level 2/100 Cubitt St, Cremorne VIC 3121, Australia",service,"service,point_of_interest,establishment",4.8,41,2026-03-10 02:23:25.857326
26164348083,Wine In A Glass,Manufacturing,Australian Private Company,Active,NorthLink-FoodMfg,VIC,3076,2013-07-17 00:00:00,12,true,2013-07-17 00:00:00,true,164348083,WINE IN A GLASS PTY. LTD.,"","",https://wineinaglass.com.au/,https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/,places/ChIJ2we0hpVP1moRbQGxQhZYVhE,WIAG Global (Wine In A Glass Pty Ltd),+61 439 515 576,https://wiagglobal.com/,"62 Ricky Way, Epping VIC 3076, Australia",wholesaler,"wholesaler,point_of_interest,establishment",4.8,22,2026-03-10 02:06:26.245477
16164419318,The Automation Co.,"",Australian Private Company,Active,ABR-Search,NSW,2251,2013-07-26 00:00:00,12,true,2014-04-01 00:00:00,true,164419318,HILIUM PTY. LTD.,"","","","",places/ChIJhcGAz6QVc2sR2jtEfuDli7U,Automation Industries,+61 1300 411 331,https://www.automationindustries.com.au/,"4/5 Arunga Dr, Beresfield NSW 2322, Australia",manufacturer,"manufacturer,point_of_interest,service,establishment",5.0,1,2026-03-10 02:18:59.98576
78165458891,Flexikitch,Service Provider,Australian Private Company,Active,NorthLink-FoodSvc,VIC,3056,2013-08-27 00:00:00,12,true,2013-08-27 00:00:00,true,165458891,FLEXIKITCH PTY LTD,"","",https://flexikitch.com.au/,https://northlink.org.au/melbournes-north-food-group/service-provider-directory/,places/ChIJIRCXmhdb1moRZZVoC_5vHf0,Flexikitch,+61 1300 769 161,https://www.flexikitch.com.au/,"45-49 Tinning St, Brunswick VIC 3056, Australia",finance,"finance,point_of_interest,service,establishment",4.8,84,2026-03-12 21:16:58.894078
73166070711,KNAPP Australia,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3195,2013-10-01 00:00:00,12,true,2013-10-01 00:00:00,true,166070711,KNAPP AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJf4uZEj5t1moRhxKPVNz7c00,KNAPP Australia,+61 3 9580 4152,http://knapp.com/en/,"2/314 Governor Rd, Braeside VIC 3195, Australia",supplier,"supplier,manufacturer,point_of_interest,service,establishment",5.0,3,2026-03-10 02:10:30.899133
51164839061,GPT PLATFORM PTY LIMITED,"",Australian Private Company,Active,ABR-Search,NSW,2000,2013-10-02 00:00:00,12,true,2013-10-02 00:00:00,true,164839061,GPT PLATFORM PTY LIMITED,"","","","",places/ChIJp1vZD0CuEmsR3JXZ0z2wD1s,GPT Group,+61 2 8239 3555,http://www.gpt.com.au/,"level 15/2 Park St, Sydney NSW 2000, Australia",general_contractor,"general_contractor,point_of_interest,service,establishment",3.4,5,2026-03-10 02:27:07.167743
23166338245,SOFTWARE CAVERN PTY. LTD.,"",Australian Private Company,Active,ABR-Search,VIC,3377,2013-10-30 00:00:00,12,true,2013-11-13 00:00:00,true,166338245,SOFTWARE CAVERN PTY. LTD.,"","","","",places/ChIJgSy06VKE1moRk7zZ62AqxUo,Cavern Group,+61 3 9731 0633,http://caverngroup.com.au/,"1 Loop Rd, Werribee VIC 3030, Australia",electrician,"electrician,point_of_interest,service,establishment",0.0,0,2026-03-10 02:16:50.006121
66166882391,Avant Group,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3144,2013-11-21 00:00:00,12,true,2014-02-01 00:00:00,true,166882391,AVANT GROUP PTY. LTD.,"","","",https://amtil.com.au/directory/,places/ChIJofgdvkxd1moR7MHp_Xxo010,Avant Group,+61 3 8567 7500,https://www.avantgroup.com.au/,"Suite 338/29 Milton Parade, Malvern VIC 3144, Australia",corporate_office,"corporate_office,consultant,service,point_of_interest,establishment",4.9,36,2026-03-10 02:07:54.357693
96167021301,AUTOMATION SOLUTIONS & ROBOTICS PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3910,2013-11-29 00:00:00,12,true,2013-11-29 00:00:00,true,167021301,AUTOMATION SOLUTIONS & ROBOTICS PTY LTD,"","","","",places/ChIJAd5d001n1moRFzgylOuDnPs,Automated Solutions Australia,+61 1800 762 687,https://www.automatedsolutions.com.au/,"34 Burgess St, Brooklyn VIC 3012, Australia",consultant,"consultant,manufacturer,point_of_interest,service,establishment",5.0,3,2026-03-10 02:20:58.268917
72167020895,SoftWire Systems,Manufacturing,Australian Private Company,Active,SEMMA,VIC,2066,2013-12-01 00:00:00,12,true,2013-12-01 00:00:00,true,167020895,SOFTWIRE SYSTEMS PTY LTD,"","","",https://semma.com.au/directory/,places/ChIJ_3y-S7BA1moRwV9z7y8iD5c,Softel Systems,+61 3 8819 5300,http://www.softelsystems.com.au/,"737 Bourke St, Docklands VIC 3008, Australia",point_of_interest,"point_of_interest,establishment",5.0,1,2026-03-10 02:13:17.156214
98167316289,KUKA Robotics Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3178,2013-12-19 00:00:00,12,true,2014-01-01 00:00:00,true,167316289,KUKA ROBOTICS AUSTRALIA PTY. LTD.,"","","",https://amtil.com.au/directory/,places/ChIJbWgmAo1n1moRpCgkSZ9tc90,KUKA Robotics Australia Pty Ltd,+61 3 9939 9656,http://kuka.com/,"25 Kingsley Cl, Rowville VIC 3178, Australia",manufacturer,"manufacturer,point_of_interest,establishment",0.0,0,2026-03-10 02:10:36.441527
52167323319,AUTOMATION SQUARED PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2207,2013-12-19 00:00:00,12,true,2014-07-01 00:00:00,true,167323319,AUTOMATION SQUARED PTY LTD,"","","","",places/ChIJreqiuPln1moRgDm01BLH_j4,C Squared Automation,+61 1300 277 827,https://c2automation.com.au/,"by appointment only, 59/65 Buckhurst St, South Melbourne VIC 3205, Australia",manufacturer,"manufacturer,service,point_of_interest,establishment",5.0,4,2026-03-10 02:19:33.205186
91167544630,Ottotech Services Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2095,2014-01-15 00:00:00,12,true,2014-01-15 00:00:00,true,167544630,OTTOTECH SERVICES PTY LTD,"","","",https://amtil.com.au/directory/,"","","","","","","",0.0,0,2026-03-10 02:11:29.1226
35497263529,Alpha Detroit Heat Treatment,Manufacturing,Family Partnership,Active,SEMMA,VIC,3189,2014-02-06 00:00:00,12,true,2014-02-06 00:00:00,true,"",I.N MAHONEY & J.H MAHONEY,"","","",https://semma.com.au/directory/page/2/,places/ChIJJU-buQVs1moRi40xvhVuH5w,Alpha Detroit Heat Treatment,+61 3 9555 3682,https://alphadetroit.com.au/,"8 Independence St, Moorabbin VIC 3189, Australia",point_of_interest,"point_of_interest,establishment",5.0,1,2026-03-10 02:14:57.541813
47168107382,VEMCO TELEMETRY AUSTRALIA PTY LIMITED,"",Australian Private Company,Active,ABR-Search,NSW,2000,2014-02-18 00:00:00,12,true,2014-04-07 00:00:00,true,168107382,VEMCO TELEMETRY AUSTRALIA PTY LIMITED,"","","","",places/ChIJ-b2Re06XTEYRSjAkiCdb2xo,Vemco Group,+45 76 22 11 46,https://vemco.group/,"Røde Banke 77, 7000 Fredericia, Denmark",point_of_interest,"point_of_interest,establishment",5.0,5,2026-03-10 02:18:55.63686
84168376538,Bilby 3D,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2208,2014-03-05 00:00:00,12,true,2014-03-05 00:00:00,true,168376538,BILBY 3D PTY. LTD.,"","","",https://amtil.com.au/directory/,places/ChIJ6-gVjlSwEmsRSkvcYi-MiWc,Bilby3D - Sydney,+61 1800 847 333,https://b3d.com.au/Sydney/,"Kingsgrove Business Centre, 7/192 Kingsgrove Rd, Kingsgrove NSW 2208, Australia",electronics_store,"electronics_store,point_of_interest,service,store,establishment",4.3,62,2026-03-10 02:08:05.364388
85168410482,Healthy Food Crew,Manufacturing,Australian Private Company,Active,NorthLink-FoodMfg,VIC,3076,2014-03-17 00:00:00,11,true,2014-12-01 00:00:00,true,168410482,HEALTHY FOOD CREW PTY LTD,"","",https://healthyfoodcrew.com/,https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/,places/ChIJUYbic-Q91moRZNTpHIsK_k8,Healthy Food Crew,+61 1300 150 723,http://www.healthyfoodcrew.com/,"13 Trafalgar Rd, Epping VIC 3076, Australia",health_food_store,"health_food_store,food_store,food,point_of_interest,manufacturer,health,store,establishment",5.0,2,2026-03-10 02:05:52.701402
73168619494,APTA AUTOMATION PTY. LTD.,"",Australian Private Company,Active,ABR-Search,VIC,3195,2014-03-18 00:00:00,11,true,2014-03-18 00:00:00,true,168619494,APTA AUTOMATION PTY. LTD.,"","","","",places/ChIJFbKwoVAV1moR5EjmjGz5k_c,Apta Automation Pty Ltd,+61 432 095 375,http://aptaautomation.com.au/,"Factory 7/17 Sugar Gum Court, Braeside VIC 3195, Australia",consultant,"consultant,supplier,manufacturer,point_of_interest,service,establishment",5.0,2,2026-03-10 02:20:26.870701
35168393280,Factory Technologies Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2065,2014-03-19 00:00:00,11,true,2019-03-06 00:00:00,true,168393280,FACTORY TECHNOLOGIES PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJQ9dVHN6WEmsRItvdZTqz4fc,IT Factory Australia,+61 1300 589 579,http://itfactoryaustralia.com.au/,"3 Allen Pl, Wetherill Park NSW 2164, Australia",electronics_store,"point_of_interest,electronics_store,store,establishment",4.7,12,2026-03-10 02:09:20.735805
18056622907,Brand Platform,"",Australian Private Company,Active,ABR-Search,VIC,3101,2014-04-22 00:00:00,11,true,2014-07-01 00:00:00,true,056622907,MARZI DESIGN PTY. LTD.,"","","","",places/ChIJN4PNQT9D1moRSmIq28VcM_k,Established Digital,+61 1300 804 620,https://established.agency/,"247/16 Cotham Rd, Kew VIC 3101, Australia",service,"service,point_of_interest,establishment",5.0,16,2026-03-10 02:26:50.811891
83169299129,Spiralworks Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3201,2014-04-30 00:00:00,11,true,2014-05-16 00:00:00,true,169299129,SPIRALWORKS PTY LTD,"","","",https://semma.com.au/directory/page/3/,places/ChIJQyabTDsN1moRjTsKr0zULL0,Spiralworks,+61 1300 137 392,https://spiralstairs.com.au/,"54 Frankston Gardens Dr, Carrum Downs VIC 3201, Australia",manufacturer,"manufacturer,point_of_interest,establishment",4.2,5,2026-03-10 02:16:11.337187
56169581202,Michaelona Flavours & Fragrances,Manufacturing,Australian Private Company,Active,NorthLink-FoodMfg,VIC,3201,2014-05-16 00:00:00,11,true,2014-05-16 00:00:00,true,169581202,MICHAELONA FLAVOURS & FRAGRANCES PTY LTD,"","",https://michaelona.com.au/,https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/,places/ChIJ6QmWYesM1moRJLnibCcvWHM,Michaelona Flavours & Fragrances,+61 3 9770 8331,https://michaelona.com.au/,"32 Aster Ave, Carrum Downs VIC 3201, Australia",manufacturer,"manufacturer,point_of_interest,establishment",0.0,0,2026-03-10 02:06:02.844198
33165666811,Balluff Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3153,2014-06-11 00:00:00,11,true,2014-06-11 00:00:00,true,165666811,BALLUFF PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJF5KHdHY71moRRk_NICFNO3s,Balluff Pty Ltd,+61 1300 225 833,https://www.balluff.com/en-au,"18 Malvern St, Bayswater VIC 3153, Australia",manufacturer,"manufacturer,point_of_interest,establishment",0.0,0,2026-03-10 02:08:02.300411
18600169346,Bellevue Orchard,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3809,2014-06-17 00:00:00,11,true,2014-06-17 00:00:00,true,600169346,BELLEVUE ORCHARD PTY LTD,"","","",https://semma.com.au/directory/page/2/,places/ChIJwV7KFbAe1moRi0Hvt9Ljxkg,Bellevue Farm Gate,+61 3 5943 2530,https://www.bellevuefarmgate.com.au/,"544 Brown Rd, Officer VIC 3809, Australia",cafe,"cafe,food_store,event_venue,food,point_of_interest,store,establishment",4.6,108,2026-03-10 02:15:53.629586
35600371917,AKA SYSTEMS PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2232,2014-06-26 00:00:00,11,true,2014-07-01 00:00:00,true,600371917,AKA SYSTEMS PTY LTD,"","","","",places/ChIJ09vFmYblk2sRl_EZ_KFw4h4,AKA Electrical & Industrial Automation Pty Ltd,+61 7 3142 0109,https://www.akaea.com.au/,"Unit 9/62 Radley St, Virginia QLD 4014, Australia",electrician,"electrician,consultant,manufacturer,point_of_interest,service,establishment",5.0,1,2026-03-10 02:24:42.614311
25600232040,"United Chemicals, Composites & Colours",Manufacturing,Australian Private Company,Active,SEMMA,VIC,3173,2014-07-01 00:00:00,11,true,2014-07-01 00:00:00,true,600232040,UNITED CHEMICALS COMPOSITES & COLOURS PTY. LTD.,"","","",https://semma.com.au/directory/page/3/,places/ChIJlUqkm4YT1moRnxllzam6gZM,United Composites & Resellers,+61 3 9798 2650,http://www.uccc.com.au/,"30 Futura Rd, Keysborough VIC 3173, Australia",supplier,"supplier,manufacturer,point_of_interest,establishment",5.0,11,2026-03-10 02:16:12.966804
87600066386,PLATFORM ARCHITECTS PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2095,2014-07-01 00:00:00,11,true,2014-07-01 00:00:00,true,600066386,PLATFORM ARCHITECTS PTY LTD,"","","","",places/ChIJS15xNg-rEmsR4gBGtaDL7po,Platform Architects,+61 2 8385 9759,http://platformarchitects.com.au/,"2/40 E Esplanade, Manly NSW 2095, Australia",service,"point_of_interest,service,establishment",5.0,3,2026-03-10 02:25:30.1788
46600194134,A51 SOFTWARE PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2060,2014-07-04 00:00:00,11,true,2016-07-01 00:00:00,true,600194134,A51 SOFTWARE PTY LTD,"","","","",places/ChIJrWZsrvKuEmsRYL3OYHhhBfk,A51 Software Asia Pacific,+61 402 259 359,http://a51software.com/,"Level 17/122 Arthur St, North Sydney NSW 2060, Australia",service,"service,point_of_interest,establishment",0.0,0,2026-03-10 02:18:03.808363
48600413205,The Design Technology Company,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3051,2014-07-07 00:00:00,11,true,2014-07-07 00:00:00,true,600413205,THE DESIGN TECHNOLOGY COMPANY PTY LTD,"","","",https://semma.com.au/directory/,places/ChIJc2fwQdBn1moRkaM5mU0Q44U,The Design Technology Company,+61 3 9036 3662,http://www.designtechco.com.au/,"129 Peel St, North Melbourne VIC 3051, Australia",manufacturer,"manufacturer,point_of_interest,service,establishment",5.0,1,2026-03-10 02:14:15.61449
45600906125,BLUEPOINT LOGIC PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2041,2014-07-25 00:00:00,11,true,2020-01-01 00:00:00,true,600906125,BLUEPOINT LOGIC PTY LTD,"","","","",places/ChIJkwl6TgW8EmsR_KewFNvYINs,IT Logic Pty Ltd,+61 1300 762 122,https://itlogic.com.au/,"level 2/154 Elizabeth St, Sydney NSW 2000, Australia",service,"point_of_interest,service,establishment",5.0,4,2026-03-10 02:29:24.632004
11109564918,DK Sense,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3029,2014-08-01 00:00:00,11,true,2014-08-01 00:00:00,true,109564918,KONDA HOLDINGS PTY. LTD.,"","","",https://semma.com.au/directory/,places/ChIJ103h9YI_1moRJ9Th7yHHlhE,DK Sense,+61 3 9802 5516,http://www.dksense.com/,"Level 1/388 Huntingdale Rd, Oakleigh South VIC 3167, Australia",point_of_interest,"point_of_interest,establishment",0.0,0,2026-03-10 02:13:58.611569
93167018117,Koenig Machinery Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3061,2014-09-11 00:00:00,11,true,2017-07-06 00:00:00,true,167018117,KOENIG MACHINERY PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJibPuUHJE1moRrCxLNmJvQqk,Koenig Machinery Pty Ltd (Melb),+61 3 9037 0826,https://koenigmachinery.com.au/,"55 Metrolink Cct, Campbellfield VIC 3061, Australia",supplier,"supplier,manufacturer,point_of_interest,establishment",4.8,30,2026-03-10 02:10:33.620587
69602435129,THE PLATFORM NEWCASTLE PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2293,2014-10-21 00:00:00,11,true,2014-10-21 00:00:00,true,602435129,THE PLATFORM NEWCASTLE PTY LTD,"","","","",places/ChIJqZkSq5ueEmsRtQq0meM8dA0,The Platform Newcastle Pty Ltd,"","","4 Westminster St, Schofields NSW 2762, Australia",point_of_interest,"point_of_interest,establishment",0.0,0,2026-03-10 02:26:35.195959
80602635254,PLATFORM LEGAL PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3124,2014-10-31 00:00:00,11,true,2014-10-31 00:00:00,true,602635254,PLATFORM LEGAL PTY LTD,"","","","",places/ChIJPWx-Dr1d1moRoAslN5WKFLs,Platform IP,+61 3 9977 9677,https://www.platformip.com.au/,"Collins Square, Level 23, Tower 5/727 Collins St, Docklands VIC 3008, Australia",lawyer,"lawyer,consultant,service,point_of_interest,establishment",0.0,0,2026-03-10 02:25:49.365267
86602736158,AUTOMATION INDUSTRIES PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2322,2014-11-07 00:00:00,11,true,2014-11-07 00:00:00,true,602736158,AUTOMATION INDUSTRIES PTY LTD,"","","","",places/ChIJhcGAz6QVc2sR2jtEfuDli7U,Automation Industries,+61 1300 411 331,https://www.automationindustries.com.au/,"4/5 Arunga Dr, Beresfield NSW 2322, Australia",manufacturer,"manufacturer,point_of_interest,service,establishment",5.0,1,2026-03-10 02:19:23.41742
32602947795,PIER Marketing Group Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3931,2014-11-20 00:00:00,11,true,2014-11-20 00:00:00,true,602947795,PIER MARKETING GROUP PTY LTD,"","","",https://semma.com.au/directory/page/3/,places/ChIJ4xt2UXTf1WoRdAu4zyP5hjY,PIER Marketing,+61 3 5975 3742,https://www.piermarketing.com.au/,"Factory 3/2A Carbine Way, Mornington VIC 3931, Australia",marketing_consultant,"marketing_consultant,consultant,service,point_of_interest,establishment",5.0,27,2026-03-10 02:16:14.69296
70603065756,KUMON WILLIAMSTOWN EDUCATION CENTRE,General,Australian Private Company,Active,HobsonsBay,VIC,3028,2014-11-28 00:00:00,11,true,2015-10-01 00:00:00,true,603065756,GANARAJ PTY LTD,"","","",https://www.hobsonsbaybusiness.com.au/Business-Directory-Menu?dlv_OC%20CL%20Invest%20Business%20Directory%20Listing=(pageindex=13),places/ChIJY5f0BsJm1moRE02H3KWDQmU,Kumon Williamstown,+61 401 246 108,https://www.kumonsearch.com.au/centre/kumon-williamstown,"Kumon Williamstown, 36 Electra St, Williamstown VIC 3016, Australia",primary_school,"primary_school,school,educational_institution,point_of_interest,establishment",4.4,19,2026-03-10 02:31:42.205523
36603263190,EARTH2 SOFTWARE PTY LTD.,"",Australian Private Company,Active,ABR-Search,NSW,2138,2014-12-08 00:00:00,11,true,2014-12-08 00:00:00,true,603263190,EARTH2 SOFTWARE PTY LTD.,"","","","","","","","","","","",0.0,0,2026-03-10 02:18:10.44387
45603304972,JPA FINANCIAL MODELLING,"",Australian Private Company,Active,ABR-Search,VIC,3000,2014-12-11 00:00:00,11,true,2014-12-11 00:00:00,true,603304972,JPAFM PTY LTD,"","","","",places/ChIJ985_XrZC1moRDiBulTuzW7Q,JPA Financial Modelling,+61 3 8528 2635,http://www.jpafm.com/,"level 5/50 Queen St, Melbourne VIC 3000, Australia",corporate_office,"corporate_office,point_of_interest,establishment",0.0,0,2026-03-10 02:23:46.182102
98601664582,EMBEDDED NETWORK SERVICE PROVIDER,"",Australian Private Company,Active,ABR-Search,VIC,3004,2014-12-17 00:00:00,11,true,2015-07-01 00:00:00,true,601664582,ENM SOLUTIONS PTY. LTD.,"","","","",places/ChIJD4hW1xVB1moRPjkwMRY5ajQ,ENM Solutions,+61 1300 000 366,https://www.enmsolutions.com.au/,"Suite 120/1 Queens Rd, Melbourne VIC 3004, Australia",service,"service,point_of_interest,establishment",5.0,10,2026-03-10 02:21:39.578885
79404288724,Quest Williamstown North,General,Other Partnership,Active,HobsonsBay,VIC,3016,2015-01-01 00:00:00,11,true,2015-01-01 00:00:00,true,"",CMA ROOXE PTY LTD ATF QWN ROOKE FAMILY TRUST & DJ NICOL PTY LTD ATF QWN NICOL FAMILY TRUST,"","","",https://www.hobsonsbaybusiness.com.au/Business-Directory-Menu?dlv_OC%20CL%20Invest%20Business%20Directory%20Listing=(pageindex=19),places/ChIJ0zbIrMpm1moR3jsJoWJpEyA,Quest Williamstown North,+61 3 9393 9700,https://www.questapartments.com.au/properties/vic/williamstown/quest-williamstown-north,"115-119 Kororoit Creek Rd, Williamstown VIC 3016, Australia",extended_stay_hotel,"extended_stay_hotel,hotel,lodging,point_of_interest,establishment",4.2,313,2026-03-10 02:32:43.931687
58603587300,SISTEMOS GROUP PTY LTD,"",Australian Private Company,Active,ABR-Search,SA,5073,2015-01-07 00:00:00,11,true,2015-01-07 00:00:00,true,603587300,SISTEMOS GROUP PTY LTD,"","","","",places/ChIJvSQlAJxu1moRV4TFzrjFx38,Systema Group,+61 3 9532 2253,http://systemagroup.com.au/,"Suite 27/477 Warrigal Rd, Moorabbin VIC 3189, Australia",accounting,"accounting,finance,service,point_of_interest,establishment",5.0,4,2026-03-10 02:25:00.967714
